,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
476,1,40,0,3,3,2,1,0,36,3,2,5124.0
477,1,63,1,1,2,1,1,0,53,6,2,2880.0
478,1,58,1,1,3,2,1,0,46,1,0,5579.0
479,1,58,1,4,6,1,2,0,44,1,3,12010.0
480,1,46,1,2,5,0,3,0,36,3,3,34516.0
481,1,37,0,1,2,1,1,0,29,2,2,4394.0
482,1,46,1,4,2,2,3,0,35,3,3,18325.0
483,1,46,0,4,4,1,4,0,37,3,2,3773.0
484,1,41,1,1,2,2,3,0,29,1,3,21684.0
485,1,48,0,3,3,0,1,0,40,1,2,1919.0
486,1,49,0,3,2,2,1,0,33,3,2,9995.0
487,1,44,1,2,2,1,3,0,35,2,2,11910.0
488,1,39,0,3,0,1,4,0,36,2,0,2279.0
489,1,57,1,1,0,2,1,0,48,1,2,3539.0
490,1,48,1,3,3,1,3,0,36,1,3,30579.0
491,1,47,1,3,3,2,3,0,42,1,0,24480.0
492,1,56,0,1,5,0,5,0,52,1,2,17561.0
493,1,54,0,0,0,1,4,0,40,1,2,1638.0
494,1,54,1,1,2,1,2,0,36,3,2,2947.0
495,1,52,1,4,3,1,3,0,42,1,0,5738.0
496,1,43,1,4,6,3,0,0,34,2,2,33304.0
497,1,59,1,1,0,2,1,0,48,3,3,7251.0
498,1,44,1,1,6,1,5,0,34,2,0,2885.0
499,1,56,0,1,0,1,4,0,36,2,3,2641.0
500,1,45,0,4,2,1,5,0,35,3,0,2801.0
501,1,55,1,1,3,1,3,0,45,3,3,16794.0
502,1,48,0,3,0,0,1,0,41,1,3,9336.0
503,1,56,0,5,0,2,4,0,43,1,0,2763.0
504,1,41,1,3,5,1,2,0,36,3,2,17391.0
505,1,65,0,1,3,1,4,0,36,2,0,3198.0
506,1,34,1,4,4,2,3,0,26,3,2,5100.0
507,1,56,1,3,4,1,2,0,39,1,2,3955.0
508,1,62,0,1,3,1,4,0,48,3,1,3140.0
509,0,45,0,3,5,2,5,0,36,3,3,4028.0
510,1,38,0,2,5,2,4,0,32,3,3,2264.0
511,1,49,1,3,6,3,0,0,44,2,2,21620.0
512,1,58,1,2,3,2,2,0,45,2,0,6385.0
513,1,41,0,4,2,2,1,0,31,2,3,2375.0
514,1,33,1,2,2,1,2,0,13,3,3,1963.0
515,1,47,0,4,0,2,4,0,37,2,2,4256.0
516,1,56,0,1,2,1,4,0,49,1,0,5097.0
517,1,51,1,1,2,2,2,0,45,2,3,3228.0
518,1,49,1,1,2,3,1,3,41,1,3,20231.0
519,0,50,1,1,6,2,0,0,39,2,3,27512.0
520,1,55,0,3,6,1,1,0,47,2,0,1929.0
521,1,26,1,0,2,2,4,0,13,3,2,2585.0
522,0,58,1,1,0,1,3,0,47,3,3,12151.0
523,1,46,1,3,3,2,3,1,42,2,2,34516.0
524,1,48,1,4,3,1,0,0,31,3,1,34516.0
525,1,42,1,4,5,0,2,0,32,1,2,5504.0
526,1,37,1,4,2,1,3,0,28,1,2,10021.0
527,1,63,0,0,6,1,4,0,49,3,0,3558.0
528,1,50,1,3,3,2,1,3,44,3,4,19853.0
529,1,41,0,1,3,2,1,0,31,3,2,4969.0
530,1,48,0,3,2,0,4,0,40,2,3,3117.0
531,1,46,1,2,0,2,3,0,41,2,0,21526.0
532,1,61,1,0,3,2,2,0,51,2,2,5504.0
533,1,59,0,0,6,1,4,0,53,3,2,5512.0
534,0,53,0,2,1,1,5,0,39,2,3,1438.3
535,1,39,0,3,1,3,1,0,28,3,0,7262.0
536,1,51,1,3,3,1,0,0,40,3,2,7319.0
537,0,45,1,2,2,1,2,0,25,5,3,1438.3
538,1,48,1,4,6,2,2,0,30,3,3,7712.0
539,1,47,1,1,2,1,2,0,37,3,0,2053.0
540,1,41,1,2,3,1,1,0,32,1,3,12804.0
541,1,48,1,4,0,1,3,0,36,3,2,26443.0
542,1,50,0,4,2,2,4,0,36,2,0,3125.0
543,1,56,0,2,4,1,4,0,48,1,2,4930.0
544,1,39,0,2,0,2,4,0,36,3,3,9476.0
545,1,47,1,1,2,1,3,0,37,3,3,11722.0
546,1,44,1,2,2,2,0,0,33,1,3,13301.0
547,1,61,0,1,6,1,5,0,47,2,3,1438.3
548,0,43,0,2,4,1,4,0,37,3,1,1438.3
549,0,59,1,1,3,1,2,0,36,2,3,6705.0
550,1,42,0,2,5,1,5,0,31,2,0,22718.0
551,1,40,1,4,6,0,1,1,28,2,2,23981.0
552,1,65,1,2,6,1,4,0,56,2,4,2318.0
553,1,48,1,1,0,1,2,0,29,3,2,19324.0
554,1,44,1,2,2,2,1,0,34,3,1,5331.0
555,1,36,0,4,6,1,5,0,31,2,0,15700.0
556,1,45,1,4,2,2,2,0,30,2,2,17625.0
557,1,39,1,2,2,1,3,0,34,3,2,17438.0
558,1,40,1,4,0,3,3,0,25,3,1,1962.0
559,0,62,1,0,3,1,2,0,56,3,2,8077.0
560,1,26,1,0,2,2,1,0,13,1,2,3290.0
561,1,60,1,0,5,2,4,0,53,3,2,2402.0
562,1,54,0,3,1,2,4,0,42,1,0,9256.0
563,1,62,1,0,2,1,2,0,36,3,3,3674.0
564,0,57,1,2,0,1,1,0,50,5,3,6462.0
565,1,59,1,0,2,2,1,0,48,2,2,1638.0
566,1,46,1,4,2,2,2,0,38,3,2,4335.0
567,1,44,1,4,3,2,2,0,32,3,2,3233.0
568,0,48,1,4,6,2,3,0,36,3,1,11862.0
569,1,43,1,2,5,0,0,3,24,2,0,34516.0
570,1,57,1,4,5,1,0,0,38,6,2,19802.0
571,1,46,1,3,0,3,3,0,36,2,2,24869.0
572,1,40,1,3,3,3,2,0,36,2,1,3624.0
573,1,54,1,1,6,1,3,0,36,1,2,6175.0
574,1,57,0,1,2,2,1,0,48,1,0,10953.0
575,1,44,1,4,2,1,2,0,28,2,3,11338.0
576,1,47,0,2,1,1,4,0,35,2,2,5544.0
577,1,47,1,4,1,1,2,0,36,1,1,19665.0
578,1,50,0,2,3,1,4,0,43,2,3,2927.0
579,1,53,0,3,0,1,1,0,33,3,3,5146.0
580,0,56,1,1,0,1,2,0,44,3,3,1704.0
581,0,55,1,1,3,1,2,0,46,2,3,1438.3
582,1,53,0,4,3,1,4,0,36,1,3,2974.0
583,0,61,1,1,6,1,1,0,49,2,2,5472.0
584,1,57,1,2,3,1,2,0,38,1,2,2736.0
585,1,50,1,2,2,1,3,0,37,2,1,1438.3
586,1,56,0,2,6,1,5,0,45,3,0,5406.0
587,1,52,1,2,2,2,0,0,44,1,1,34516.0
588,1,60,1,0,2,1,4,0,36,2,2,1976.0
589,1,49,1,4,5,1,3,0,40,1,1,8714.0
590,1,46,0,4,1,0,4,0,41,1,1,8693.0
591,1,42,1,1,5,1,3,0,36,1,2,9247.0
592,1,45,1,3,3,1,4,0,33,5,0,7717.0
593,0,45,0,4,5,1,4,0,38,4,3,4908.0
594,0,44,0,3,1,1,4,0,38,1,3,7222.0
595,1,61,1,0,5,2,3,0,48,2,2,21740.0
596,0,55,1,3,5,1,2,0,44,2,2,2323.0
597,1,44,1,4,6,0,2,0,29,2,2,7788.0
598,0,55,0,1,6,1,4,0,36,1,3,1438.3
599,1,57,1,2,6,1,0,0,36,2,2,23700.0
600,1,45,1,2,1,1,3,0,40,3,1,11710.0
601,1,57,0,0,3,1,1,0,45,2,2,2278.0
602,1,31,1,0,5,1,1,0,22,3,0,4048.0
603,1,34,0,2,2,1,4,0,24,2,2,3663.0
604,0,53,0,1,2,2,4,0,36,2,3,1438.3
605,1,35,0,1,0,2,5,0,28,5,2,3518.0
606,1,44,0,4,2,1,4,0,36,1,0,1717.0
607,1,50,1,1,2,1,3,0,45,2,2,16813.0
608,1,33,1,3,4,1,3,0,25,2,3,16434.0
609,1,50,1,3,2,2,2,0,45,2,3,21872.0
610,1,51,1,4,3,1,3,0,41,2,0,15897.0
611,1,56,0,4,6,1,4,0,46,3,2,4271.0
612,1,55,0,3,2,2,4,0,29,1,2,7361.0
613,1,26,1,0,0,2,4,0,36,1,3,1438.3
614,1,42,0,3,2,1,4,0,33,3,3,8628.0
615,1,54,1,2,0,1,3,0,44,3,3,18750.0
616,1,44,0,3,2,1,5,0,36,2,3,21242.0
617,1,65,0,0,2,1,1,0,56,3,0,2961.0
618,1,38,0,3,3,1,5,0,29,2,2,11327.0
619,1,58,1,3,3,1,2,0,40,1,3,8308.0
620,1,39,0,3,4,1,1,0,28,2,2,3249.0
621,1,52,1,2,3,1,0,0,36,1,2,2981.0
622,1,45,0,3,2,1,4,0,31,1,0,8829.0
623,1,42,1,3,6,2,3,0,33,3,2,3714.0
624,0,42,1,2,0,1,2,0,28,1,3,7340.0
625,1,57,1,4,4,1,0,0,51,2,3,16952.0
626,0,55,1,3,1,2,3,0,35,1,3,20865.0
627,1,44,0,3,0,3,4,0,25,3,2,3083.0
628,1,37,0,3,2,1,5,0,24,2,2,10584.0
629,1,50,0,3,6,1,4,0,42,1,2,2240.0
630,1,51,1,2,2,1,1,0,40,1,2,12240.0
631,1,37,1,1,2,1,3,0,21,2,0,5120.0
632,1,36,0,2,2,1,4,0,24,1,3,3124.0
633,1,51,0,2,3,1,4,3,36,3,0,11261.0
634,1,65,1,1,5,1,1,0,56,3,2,2468.0
635,1,43,1,2,0,1,2,0,28,2,3,22157.0
636,1,46,1,3,2,1,1,0,32,2,3,11477.0
637,1,43,0,2,2,1,4,0,33,2,2,3933.0
638,1,56,1,3,2,1,3,0,50,3,3,8022.0
639,1,43,1,3,6,2,2,0,34,2,0,13771.0
640,0,53,1,1,2,2,3,0,48,3,3,30271.0
641,1,50,1,2,3,3,2,0,41,2,2,3244.0
642,1,43,0,3,2,1,1,0,36,1,3,2936.0
643,1,54,1,3,3,1,3,0,36,1,2,1438.3
644,1,33,1,2,6,1,2,0,25,3,3,6242.0
645,1,58,0,2,5,1,1,0,49,1,3,6175.0
646,1,41,1,3,2,2,3,0,26,3,2,11806.0
647,1,48,1,3,4,2,2,0,39,2,2,4734.0
648,1,55,1,2,3,2,1,0,36,2,0,6244.0
649,0,54,0,2,2,1,4,0,45,1,3,1438.3
650,1,51,0,3,4,0,5,2,34,1,2,34516.0
651,1,35,1,3,2,2,3,0,24,1,2,23561.0
652,1,50,1,3,5,2,3,0,36,2,3,24742.0
653,0,55,1,4,3,1,3,0,41,2,2,27560.0
654,1,45,0,0,0,0,4,0,35,1,3,5923.0
655,1,34,1,2,5,1,2,0,36,1,2,8581.0
656,1,55,0,4,2,1,1,0,41,3,3,3156.0
657,0,48,0,2,6,1,4,0,36,1,3,7151.0
658,1,46,1,4,2,1,2,0,35,1,2,1535.0
659,0,61,0,0,2,1,4,0,56,3,3,2122.0
660,1,48,1,1,5,3,2,0,35,2,2,17131.0
661,1,51,0,1,2,1,4,0,42,2,2,5822.0
662,1,39,1,3,1,1,2,0,29,1,3,3537.0
663,1,43,1,3,2,1,0,0,33,1,3,34516.0
664,1,53,1,3,2,2,2,0,47,4,3,16320.0
665,1,38,1,2,3,1,3,0,36,3,3,2407.0
666,1,49,0,2,3,2,4,0,43,1,2,3538.0
667,1,37,0,0,6,1,4,0,31,2,2,2684.0
668,1,53,1,3,2,2,3,0,36,3,2,34516.0
669,1,46,1,2,4,2,1,3,40,2,2,15459.0
670,1,44,0,3,5,2,4,0,36,3,3,4307.0
671,1,50,0,1,6,2,4,0,46,2,3,2081.0
672,1,58,0,2,5,1,1,0,47,2,2,2848.0
673,1,55,1,3,3,2,0,0,51,1,3,34516.0
674,1,44,1,3,0,3,3,0,35,1,2,6361.0
675,1,57,1,4,3,1,3,0,38,1,3,15428.0
676,1,57,1,1,3,1,1,0,48,1,3,2544.0
677,0,48,1,3,3,1,3,0,42,1,3,9959.0
678,1,51,1,1,2,2,2,0,39,3,2,8796.0
679,1,53,0,3,5,1,4,0,48,1,3,3428.0
680,1,45,0,1,1,2,4,0,36,2,2,1438.3
681,1,41,1,4,4,1,2,0,32,3,2,18001.0
682,1,51,0,4,2,2,4,0,42,1,3,2680.0
683,1,46,0,2,3,1,4,0,35,4,3,4675.0
684,1,40,0,5,0,1,4,0,35,1,3,2448.0
685,1,33,1,2,1,1,2,0,28,3,3,4049.0
686,1,53,1,1,3,2,3,0,38,2,2,8154.0
687,1,63,1,1,3,1,1,0,36,3,2,4559.0
688,1,61,1,0,5,2,3,0,36,2,1,19354.0
689,0,56,1,4,3,1,2,0,46,3,3,2340.0
690,1,53,1,2,2,2,2,0,47,3,0,13848.0
691,0,62,0,2,2,1,4,0,52,2,2,2490.0
692,1,50,0,4,6,1,5,3,36,1,2,32156.0
693,1,37,1,4,2,1,2,0,30,3,2,2578.0
694,1,62,0,0,2,1,5,0,52,3,2,9050.0
695,1,49,1,3,5,2,3,3,41,1,2,34516.0
696,1,57,0,3,3,1,5,0,51,1,0,8362.0
697,1,55,1,2,3,1,3,0,36,2,3,6514.0
698,1,50,1,1,2,1,3,0,42,3,4,4051.0
699,1,48,1,3,0,1,2,0,37,3,2,11959.0
700,1,60,0,1,5,0,1,0,48,2,2,2070.0
701,1,46,1,1,6,2,0,0,32,2,1,11840.0
702,1,47,1,2,0,1,0,0,35,3,2,3636.0
703,1,54,1,2,5,1,2,0,36,3,3,11067.0
704,1,53,1,2,1,1,2,0,40,3,3,11262.0
705,1,56,0,3,2,2,1,0,36,1,0,5108.0
706,1,56,0,4,3,1,1,0,36,1,1,2072.0
707,1,41,1,3,5,1,3,0,24,3,3,4119.0
708,1,60,0,1,2,1,1,0,42,3,3,5903.0
709,1,40,1,5,2,3,1,0,25,2,3,7860.0
710,1,49,0,3,4,1,1,0,36,2,2,5918.0
711,1,46,1,4,2,2,1,0,41,3,2,6741.0
712,1,36,0,3,3,1,4,0,36,1,2,3880.0
713,1,57,0,2,6,1,4,0,45,2,0,2494.0
714,1,38,1,1,3,1,3,0,23,3,2,22149.0
715,1,50,1,3,2,0,3,0,36,3,1,34516.0
716,1,62,1,0,2,1,2,0,51,2,0,5450.0
717,0,43,1,3,6,1,1,0,35,2,3,1438.3
718,1,44,0,5,6,2,4,0,24,3,3,2003.0
719,1,39,1,2,5,2,1,0,32,3,2,7723.0
720,1,38,1,2,0,1,3,0,23,1,1,18226.0
721,1,44,0,4,0,1,4,0,39,2,2,8128.0
722,1,43,1,3,3,1,3,0,32,2,3,5851.0
723,1,54,1,1,4,2,3,0,40,3,3,10260.0
724,1,38,0,3,6,2,5,0,32,1,0,26945.0
725,1,55,1,2,6,2,2,0,36,3,3,2243.0
726,1,42,1,5,6,3,0,0,36,1,2,34516.0
727,0,56,1,3,6,1,2,0,45,3,2,12248.0
728,0,59,0,1,6,1,5,0,50,2,3,1438.3
729,1,46,1,4,5,2,3,0,28,3,2,19843.0
730,1,55,0,2,4,1,4,0,45,3,3,2163.0
731,1,52,1,1,1,1,0,0,41,2,2,33864.0
732,1,39,0,2,2,1,4,0,26,1,2,4531.0
733,1,42,0,4,2,2,4,0,26,2,3,2950.0
734,0,43,0,4,0,1,4,0,23,2,3,7706.0
735,1,47,0,1,3,3,5,0,36,1,0,25657.0
736,1,42,0,4,6,0,5,0,36,3,2,17536.0
737,1,39,1,1,0,2,1,0,24,3,3,3770.0
738,1,50,1,1,5,2,2,0,45,2,2,10344.0
739,1,57,1,2,4,0,0,0,51,1,1,26437.0
740,1,41,1,4,6,1,4,0,30,6,1,2450.0
741,1,52,0,1,3,1,1,0,36,1,2,3136.0
742,1,43,1,2,3,2,2,0,36,3,2,6976.0
743,1,42,1,3,3,2,3,0,36,3,1,21134.0
744,1,58,0,2,5,1,1,0,53,2,3,2019.0
745,1,42,1,4,0,1,3,0,34,2,3,34516.0
746,1,55,1,1,4,1,3,0,45,3,3,9959.0
747,1,38,1,2,6,2,3,0,28,3,2,20241.0
748,1,40,0,2,2,1,4,0,28,1,2,2421.0
749,1,48,1,4,5,1,3,0,37,6,3,30948.0
750,1,32,0,1,6,1,4,0,22,3,2,2642.0
751,1,33,0,2,3,2,4,0,36,1,1,8070.0
752,0,58,1,2,2,1,1,0,48,3,3,4085.0
753,1,26,1,0,6,2,1,0,19,2,2,2187.0
754,1,46,1,0,6,1,2,1,36,3,2,34516.0
755,1,39,0,1,2,1,5,0,29,3,2,3358.0
756,1,36,0,1,0,2,1,0,25,3,3,1888.0
757,0,43,1,2,5,1,2,0,24,3,3,14447.0
758,1,45,1,2,6,2,2,3,26,3,2,32349.0
759,1,51,0,3,0,1,5,0,36,2,3,12605.0
760,1,62,0,0,6,1,1,0,36,2,2,2964.0
761,1,58,1,0,5,1,3,0,38,3,3,3785.0
762,1,42,1,4,2,2,2,0,36,1,0,2727.0
763,1,49,1,4,1,1,2,0,44,1,1,3343.0
764,0,53,0,3,5,2,4,0,35,3,1,9786.0
765,1,45,0,2,3,1,1,0,36,1,3,6407.0
766,1,29,1,2,3,1,3,0,15,2,2,4158.0
767,1,60,1,1,1,1,0,0,50,1,2,21697.0
768,1,50,1,3,4,2,3,0,40,2,2,31383.0
769,1,53,1,3,1,2,0,0,36,1,0,30883.0
770,1,45,1,3,6,1,3,0,38,3,1,12918.0
771,1,50,0,2,5,2,4,0,37,3,0,8520.0
772,1,46,1,2,1,2,3,0,34,3,2,14310.0
773,1,61,1,0,4,1,5,0,53,2,3,14434.0
774,1,46,1,4,0,2,0,0,36,2,1,7793.0
775,0,62,0,1,3,1,5,0,56,1,2,8990.0
776,1,43,0,3,2,1,1,0,33,2,3,4343.0
777,1,54,1,4,2,1,0,0,50,2,0,2872.0
778,1,50,1,2,6,2,0,0,36,1,3,9697.0
779,1,35,1,2,3,1,1,0,21,3,1,2967.0
780,1,35,1,3,1,2,1,0,23,3,2,2148.0
781,1,36,0,1,3,2,4,0,36,3,1,6116.0
782,1,42,1,3,6,1,3,0,36,2,2,18085.0
783,1,39,0,2,6,1,4,0,32,3,0,2524.0
784,1,50,1,1,6,1,3,0,45,2,2,33951.0
785,0,43,1,3,1,2,2,0,35,3,2,3312.0
786,1,39,0,1,3,2,1,0,20,2,2,9956.0
787,1,47,1,2,4,1,4,0,36,1,3,3888.0
788,1,60,1,1,4,2,3,0,48,1,3,30655.0
789,1,30,1,2,3,1,4,0,23,2,0,2997.0
790,1,44,1,4,6,2,2,0,24,3,2,11042.0
791,1,52,1,0,2,2,0,0,41,3,2,3386.0
792,1,45,0,4,6,2,4,1,36,1,3,15987.0
793,1,40,1,4,2,0,0,0,30,3,3,25188.0
794,1,36,0,3,4,2,4,0,23,2,1,2410.0
795,1,65,0,0,3,1,5,0,53,3,0,4315.0
796,1,35,0,0,6,1,4,0,24,1,1,2592.0
797,1,54,0,2,6,0,1,0,49,3,2,5476.0
798,1,53,1,3,6,1,3,0,43,3,0,2464.0
799,1,62,0,1,0,1,4,0,44,2,3,2378.0
800,1,40,1,2,6,2,0,0,21,4,3,20056.0
801,1,41,1,4,3,1,2,0,36,2,2,8013.0
802,1,53,1,2,6,1,0,0,49,2,3,3386.0
803,1,30,1,1,3,1,2,0,17,3,2,7906.0
804,1,46,1,3,5,0,2,0,34,3,0,11501.0
805,1,29,1,0,4,2,1,0,19,1,2,13632.0
806,1,37,0,3,5,1,4,0,27,1,3,2229.0
807,1,51,0,1,3,1,4,0,40,1,1,5158.0
808,1,31,1,0,2,1,1,0,21,3,0,2158.0
809,1,45,1,2,5,3,3,0,41,2,2,23271.0
810,0,57,1,1,2,2,3,0,36,3,2,10244.0
811,1,43,1,3,6,0,2,0,30,2,1,2588.0
812,1,44,1,3,2,1,1,0,27,2,3,10747.0
813,0,53,1,2,3,1,0,0,46,3,1,7474.0
814,1,32,0,3,2,2,4,0,36,1,3,3555.0
815,1,53,1,1,2,1,3,0,38,3,2,22140.0
816,0,54,1,3,3,1,3,0,36,3,4,9457.0
817,1,42,1,3,5,3,4,0,35,5,0,6218.0
818,1,38,0,1,0,1,4,0,25,3,1,2580.0
819,1,44,1,2,6,1,3,0,39,2,2,1438.3
820,1,54,1,2,2,1,2,0,43,3,1,6224.0
821,1,37,0,4,3,2,1,0,36,3,1,3093.0
822,1,48,0,2,2,1,1,0,42,3,3,4076.0
823,1,55,0,3,2,1,5,0,36,2,0,4861.0
824,1,43,0,1,2,3,5,0,36,3,3,9851.0
825,1,37,1,1,3,2,2,0,26,3,2,7349.0
826,1,34,1,2,3,1,2,0,28,3,3,2853.0
827,1,46,0,4,2,2,5,0,36,3,2,17023.0
828,1,32,1,1,6,2,1,0,24,2,3,10060.0
829,1,53,1,3,6,1,1,0,41,1,2,1595.0
830,1,46,1,3,2,0,3,0,38,2,1,8475.0
831,1,38,1,1,0,1,4,0,25,3,3,5559.0
832,1,31,0,0,2,1,4,0,22,3,2,2917.0
833,1,38,1,2,6,2,2,0,36,3,3,6692.0
834,0,46,0,3,2,2,4,0,28,2,3,8551.0
835,1,47,1,3,3,1,2,0,36,2,3,10569.0
836,1,47,0,3,2,1,4,0,36,2,2,7051.0
837,1,56,1,1,0,1,2,0,46,2,1,10117.0
838,1,47,1,2,5,3,2,0,36,2,1,8311.0
839,1,47,1,4,2,2,3,0,41,3,2,26442.0
840,1,64,0,0,2,1,4,0,51,3,1,4920.0
841,1,37,0,3,6,1,4,0,25,2,1,1438.3
842,1,42,1,1,0,1,2,3,29,2,2,26750.0
843,1,41,1,4,0,1,3,3,34,3,3,34516.0
844,1,65,0,0,3,1,4,0,36,3,2,1438.3
845,1,49,0,3,4,1,1,0,41,2,2,1869.0
846,0,54,1,5,3,1,2,0,36,2,3,14539.0
847,1,46,1,3,5,2,0,0,36,1,3,26977.0
848,1,50,1,2,6,1,1,0,36,1,3,5426.0
849,1,50,0,3,6,1,4,0,34,1,3,7623.0
850,1,48,0,1,1,1,4,0,39,3,3,4844.0
851,1,62,0,0,6,1,5,0,52,1,1,2683.0
852,1,39,0,1,0,1,4,0,22,1,2,3214.0
853,1,46,1,1,6,1,2,0,39,3,3,5374.0
854,0,41,1,2,5,1,3,0,33,3,3,8004.0
855,1,39,0,2,2,1,5,0,31,2,3,1438.3
856,1,46,1,2,6,1,3,0,34,3,3,2925.0
857,1,39,0,2,5,2,4,0,35,3,3,9235.0
858,1,44,1,0,5,1,4,0,24,3,0,8837.0
859,1,57,0,3,6,2,4,0,29,1,1,8801.0
860,1,40,1,3,6,2,1,0,28,1,1,3563.0
861,1,65,0,0,3,1,5,0,36,3,2,8138.0
862,1,26,0,1,2,2,1,0,20,3,3,1438.3
863,1,47,1,2,3,3,2,0,33,2,2,2458.0
864,1,47,1,4,3,1,2,0,34,2,3,4592.0
865,0,57,0,2,3,1,1,0,45,1,3,1438.3
866,1,31,1,1,6,1,4,0,36,3,3,1868.0
867,1,54,1,4,2,1,2,0,49,1,2,5269.0
868,1,43,0,2,4,1,5,0,36,3,3,20156.0
869,1,39,1,2,0,1,2,0,35,3,2,7410.0
870,1,53,1,3,2,1,0,0,44,2,3,12163.0
871,1,44,1,3,6,1,2,0,37,2,3,6224.0
872,1,59,1,0,0,1,4,0,49,3,3,4250.0
873,1,53,0,3,2,1,5,0,40,3,1,12059.0
874,1,34,0,3,5,1,1,0,28,1,3,2799.0
875,1,47,1,4,1,2,3,0,36,1,1,18037.0
876,1,54,1,2,0,1,0,0,43,2,3,5657.0
877,1,42,0,2,2,1,5,0,33,1,1,13770.0
878,1,53,0,3,0,1,4,0,44,2,3,4646.0
879,1,50,1,2,2,2,3,0,35,3,1,2514.0
880,0,56,1,0,0,1,3,0,51,2,3,14501.0
881,0,43,1,3,3,1,2,0,36,3,3,8663.0
882,1,44,0,4,3,0,4,0,36,3,3,2333.0
883,1,34,0,4,2,0,1,0,26,5,3,3038.0
884,1,61,1,1,2,3,3,0,52,6,1,8851.0
885,1,54,0,0,6,1,4,0,44,3,1,2945.0
886,1,49,0,3,3,0,5,0,40,3,2,5267.0
887,0,56,1,3,3,2,2,0,45,1,3,8512.0
888,1,47,1,1,2,1,2,0,36,3,2,19063.0
889,1,53,1,4,2,2,3,0,33,3,3,5376.0
890,1,30,0,0,2,0,5,0,13,1,2,7772.0
891,1,39,0,2,3,1,1,0,29,1,1,9173.0
892,1,44,1,2,2,1,3,3,35,1,3,34516.0
893,1,54,0,3,5,2,5,0,36,1,2,11975.0
894,1,46,1,2,2,1,2,0,36,2,3,15405.0
895,1,43,1,3,6,2,1,0,38,1,1,2615.0
896,1,35,1,1,3,1,3,0,25,1,2,23991.0
897,1,39,0,4,0,1,4,0,31,3,3,1888.0
898,1,61,0,1,2,1,4,0,54,2,2,3102.0
899,1,40,0,3,2,0,4,0,29,2,2,3170.0
900,1,53,1,3,0,2,0,0,36,2,0,34516.0
901,1,55,1,2,6,1,0,0,41,3,2,14938.0
902,1,41,1,2,6,2,2,0,24,2,2,17298.0
903,1,35,1,2,5,1,4,0,36,3,3,3131.0
904,1,61,1,1,6,2,1,0,47,2,2,11915.0
905,0,51,1,2,5,2,0,0,39,3,1,16868.0
906,1,42,1,3,3,2,1,0,35,3,3,3266.0
907,1,46,1,2,6,0,3,0,30,3,3,2770.0
908,1,46,0,4,3,2,4,0,40,2,2,3556.0
909,1,46,1,4,5,1,1,0,35,2,2,9149.0
910,1,26,1,0,2,2,5,0,19,1,2,1438.3
911,1,46,1,3,3,1,2,0,35,3,3,14701.0
912,1,62,1,1,2,1,2,0,44,2,2,14825.0
913,1,55,1,2,5,0,2,0,49,5,3,10127.0
914,1,55,1,2,0,1,3,0,45,1,2,2929.0
915,1,32,1,0,3,1,1,0,24,2,0,3735.0
916,1,37,0,4,5,1,4,0,18,1,2,2930.0
917,1,33,0,4,3,2,5,0,29,2,3,12716.0
918,1,42,1,2,0,1,3,0,32,2,2,22120.0
919,1,33,1,2,4,1,3,0,22,3,3,1438.3
920,1,60,0,0,3,2,5,0,36,2,2,4546.0
921,0,65,1,1,3,1,4,0,47,2,1,1759.0
922,0,57,1,1,2,1,3,0,36,3,3,4829.0
923,1,59,0,0,6,1,4,0,47,3,2,7692.0
924,1,45,0,5,2,1,4,0,39,3,2,2156.0
925,1,62,1,1,5,1,2,0,36,3,3,9521.0
926,1,51,1,2,0,2,0,0,41,3,2,26714.0
927,1,57,1,2,2,1,3,0,47,2,3,2092.0
928,1,38,0,3,3,1,5,0,32,2,1,11594.0
929,1,32,0,0,2,1,4,0,19,1,0,2834.0
930,1,43,0,4,2,1,4,0,37,3,2,4724.0
931,1,51,0,0,6,0,4,0,47,4,3,3049.0
932,1,50,1,2,6,0,3,0,36,3,1,20614.0
933,1,64,0,0,5,1,5,0,54,1,2,3250.0
934,1,53,0,1,1,1,4,0,36,1,2,3128.0
935,0,42,1,2,5,2,2,0,30,2,3,6414.0
936,1,53,1,3,2,2,3,0,34,3,0,2506.0
937,1,52,0,4,3,2,5,0,47,2,3,7469.0
938,1,60,0,2,3,1,4,0,36,3,2,3460.0
939,1,30,1,1,2,1,3,0,19,3,2,9959.0
940,1,43,0,3,5,1,4,0,39,1,2,4175.0
941,1,60,1,1,5,1,2,0,48,1,3,10264.0
942,1,46,1,2,3,2,1,0,36,3,3,4129.0
943,1,65,0,2,3,1,1,0,45,2,2,2658.0
944,1,44,0,2,0,2,1,0,33,2,3,4589.0
945,1,56,0,2,0,1,4,0,36,1,2,2781.0
946,1,45,0,4,3,1,5,0,39,3,2,24880.0
947,1,37,1,3,2,3,1,0,31,1,2,8504.0
948,1,48,1,2,3,1,3,0,39,1,3,8091.0
949,1,37,0,4,0,1,1,0,30,4,3,3417.0
950,1,39,1,1,5,2,2,0,22,3,3,9204.0
951,1,41,1,2,2,1,0,0,32,2,3,14302.0
952,1,55,0,2,3,1,4,0,45,2,0,3187.0
953,1,34,1,1,2,1,3,0,36,3,2,6313.0
954,1,52,1,2,6,2,3,0,47,1,3,15904.0
